MLAT,3,1,1,A76E37,1,2016/03/10,18:22:38.472,2016/03/10,18:22:38.472,,28730,498,64,36.8581,-120.4445,1695,,,,,,,,
MLAT,3,1,1,AB5024,1,2016/03/10,18:22:38.643,2016/03/10,18:22:38.643,,6423,234,321,37.0583,-121.7368,-790,,,,,,,,
MLAT,3,1,1,A5217A,1,2016/03/10,18:22:38.846,2016/03/10,18:22:38.846,,14336,302,145,37.3714,-122.076,1828,,,,,,,,
MLAT,3,1,1,A24757,1,2016/03/10,18:22:38.911,2016/03/10,18:22:38.911,,38998,461,152,35.9505,-119.7058,-5,,,,,,,,
MLAT,3,1,1,A96C7D,1,2016/03/10,18:22:39.149,2016/03/10,18:22:39.149,,9311,276,137,37.2333,-121.7674,3678,,,,,,,,
MLAT,3,1,1,A58DE0,1,2016/03/10,18:22:39.214,2016/03/10,18:22:39.214,,13495,307,316,36.92,-122.0886,-853,,,,,,,,
MLAT,3,1,1,A81A3E,1,2016/03/10,18:22:39.217,2016/03/10,18:22:39.217,,21457,401,144,36.7979,-121.3956,1029,,,,,,,,
MLAT,3,1,1,A76E37,1,2016/03/10,18:22:40.033,2016/03/10,18:22:40.033,,28781,498,64,36.8603,-120.4395,1684,,,,,,,,
MLAT,3,1,1,A76E37,1,2016/03/10,18:22:40.100,2016/03/10,18:22:40.100,,28780,498,63,36.8613,-120.4406,1684,,,,,,,,
MLAT,3,1,1,A10FBB,1,2016/03/10,18:22:40.183,2016/03/10,18:22:40.183,,4377,73,210,37.0231,-121.6504,39,,,,,,,,
MLAT,3,1,1,AAF601,1,2016/03/10,18:22:42.862,2016/03/10,18:22:42.862,,4533,241,326,37.2218,-121.9282,-151,,,,,,,,
MLAT,3,1,1,A5217A,1,2016/03/10,18:22:42.938,2016/03/10,18:22:42.938,,14409,301,146,37.3691,-122.0744,1873,,,,,,,,
MLAT,3,1,1,AB5024,1,2016/03/10,18:22:42.940,2016/03/10,18:22:42.940,,6396,231,321,37.0596,-121.7382,-792,,,,,,,,
MLAT,3,1,1,A76E37,1,2016/03/10,18:22:43.350,2016/03/10,18:22:43.350,,28805,498,63,36.8635,-120.4393,1678,,,,,,,,
MLAT,3,1,1,A7BBE9,1,2016/03/10,18:22:43.417,2016/03/10,18:22:43.417,,8901,219,296,37.1468,-122.7175,5,,,,,,,,
MLAT,3,1,1,A24757,1,2016/03/10,18:22:43.419,2016/03/10,18:22:43.419,,38997,456,154,35.9447,-119.7045,-4,,,,,,,,
MLAT,3,1,1,A2C635,1,2016/03/10,18:22:43.803,2016/03/10,18:22:43.803,,37251,379,316,36.3887,-120.4159,-902,,,,,,,,
MLAT,3,1,1,A96C7D,1,2016/03/10,18:22:43.870,2016/03/10,18:22:43.870,,9383,289,138,37.2295,-121.7642,3520,,,,,,,,
MLAT,3,1,1,AAF601,1,2016/03/10,18:22:43.872,2016/03/10,18:22:43.872,,4530,246,326,37.2256,-121.9307,-136,,,,,,,,
MLAT,3,1,1,A10FBB,1,2016/03/10,18:22:44.058,2016/03/10,18:22:44.058,,4377,72,210,37.023,-121.6505,38,,,,,,,,
MLAT,3,1,1,A81A3E,1,2016/03/10,18:22:44.125,2016/03/10,18:22:44.125,,21500,401,144,36.7932,-121.3916,1005,,,,,,,,
MLAT,3,1,1,A96C7D,1,2016/03/10,18:22:44.127,2016/03/10,18:22:44.127,,9521,290,138,37.2274,-121.7617,3577,,,,,,,,
MLAT,3,1,1,AAF601,1,2016/03/10,18:22:44.465,2016/03/10,18:22:44.465,,4527,245,327,37.2279,-121.9314,-135,,,,,,,,
MLAT,3,1,1,A58DE0,1,2016/03/10,18:22:44.568,2016/03/10,18:22:44.568,,13406,308,317,36.9268,-122.0954,-861,,,,,,,,
MLAT,3,1,1,AB5024,1,2016/03/10,18:22:44.640,2016/03/10,18:22:44.640,,6355,229,321,37.062,-121.7404,-798,,,,,,,,
MLAT,3,1,1,A58DE0,1,2016/03/10,18:22:44.642,2016/03/10,18:22:44.642,,13405,306,317,36.9267,-122.095,-865,,,,,,,,
